total_sqft,bath,bhk,balcony,garage_sqft,price
5500,2,4,2,688,600
1200,2,3,2,150,95
1180,2,2,1,148,69
686,2,1,1,86,17
1500,2,4,2,188,180
1282,2,2,1,161,87
1500,2,3,2,188,95
1300,2,2,1,163,115
530,2,1,1,67,20
1350,2,2,1,169,80
2400,2,8,4,300,125
1141,2,2,1,143,62
950,2,1,1,119,40
1480,2,3,2,185,90
1600,2,3,2,200,90
1200,2,4,2,150,135
1500,2,3,2,188,115
1824,2,3,2,228,125
750,2,1,1,94,56.25
6000,2,4,2,750,400
2400,2,3,2,300,170
1500,2,3,2,188,98
3095,2,3,2,387,350
1200,2,1,1,150,28
1500,2,3,2,188,100
1560,2,5,3,195,145
1560,2,3,2,195,188
485,2,1,1,61,15
1200,2,3,2,150,130
1050,2,2,1,132,67
1596,2,3,2,200,105
1200,2,3,2,150,85
1132,2,2,1,142,67
1515,2,3,2,190,88
1380,2,2,1,173,80
4346,2,4,2,544,500
2200,2,3,2,275,187
3329,2,3,2,417,330
3600,2,4,2,450,300
3500,2,4,2,438,450
1093,2,2,1,137,65
1535,2,3,2,192,95
1100,2,2,1,138,62.7
2197,2,3,2,275,280
1100,2,2,1,138,60
1600,2,4,2,200,172
1450,2,3,2,182,85
2000,2,4,2,250,166
1756,2,3,2,220,100
1532,2,3,2,192,92
1650,2,3,2,207,110
1200,2,2,1,150,66
1525,2,3,2,191,122
2400,2,4,2,300,200
1000,2,2,1,125,130
3040,2,2,1,380,180
1390,2,3,2,174,120
1135,2,2,1,142,68
900,2,2,1,113,55
2500,2,3,2,313,250
1269.72,2,2,1,159,68
1168,2,3,2,146,70
2100,2,4,2,263,155
1515,2,3,2,190,93.93
2700,2,6,3,338,214
2000,2,3,2,250,210
2400,2,5,3,300,300
1760,2,3,2,220,176
595,2,1,1,75,42
1170,2,2,1,147,86
2200,2,4,2,275,235
1650,2,3,2,207,175
1670,2,3,2,209,91.86
1250,2,3,2,157,80
1650,2,3,2,207,160
800,2,2,1,100,50
1225,2,2,1,154,150
3675,2,4,2,460,367
1200,2,2,1,150,150
1350,2,2,1,169,80
1614,2,3,2,202,110
1188,2,2,1,149,73
1480,2,3,2,185,90
680,2,2,1,85,42
955,2,2,1,120,53.55
2479.13,2,3,2,310,215
1100,2,2,1,138,106
1925,2,3,2,241,120
650,2,1,1,82,26
2000,2,3,2,250,207
1050,2,2,1,132,110
2204,2,3,2,276,305
1685,2,3,2,211,110
1550,2,3,2,194,110
500,2,1,1,63,20
3155,2,3,2,395,370
1765,2,3,2,221,105
1265,2,2,1,159,70
1012,2,2,1,127,59
2045,2,3,2,256,154
2400,2,6,3,300,280
581.91,2,1,1,73,25
1158,2,3,2,145,85
925,2,2,1,116,51
1415,2,2,1,177,110
4750,2,4,2,594,600
1840,2,3,2,230,155
1350,2,2,1,169,185
824,2,2,1,103,60
1340,2,3,2,168,100
1620,2,3,2,203,110
1533,2,3,2,192,115
1560,2,3,2,195,85
750,2,1,1,94,25
1375,2,3,2,172,85
1500,2,3,2,188,88
1140,2,2,1,143,76
1198,2,2,1,150,84
4000,2,4,2,500,520
1370,2,2,1,172,75
1000,2,2,1,125,55
1200,2,2,1,150,125
1050,2,1,1,132,70
1200,2,3,2,150,80
400,2,1,1,50,14
1575,2,5,3,197,150
4800,2,4,2,600,629
1200,2,2,1,150,70
1100,2,2,1,138,60
1300,2,2,1,163,79
3500,2,4,2,438,350
1000,2,3,2,125,110
2400,2,3,2,300,260
1533,2,3,2,192,85
1452.55,2,2,1,182,110
2357,2,3,2,295,151
1170,2,2,1,147,105
1411,2,3,2,177,91.72
3095,2,3,2,387,375
1100,2,3,2,138,78
3600,2,4,2,450,365
1945,2,3,2,244,120
1650,2,3,2,207,165
1550,2,3,2,194,150
1150,2,3,2,144,75
1200,2,3,2,150,74
1229,2,3,2,154,86.03
1030,2,2,1,129,61
600,2,1,1,75,32
1165,2,2,1,146,135
3000,2,4,2,375,240
1315,2,2,1,165,90
1210,2,2,1,152,72
11338,2,6,3,1418,1000
30000,2,4,2,3750,2100
1170,2,2,1,147,68
1600,2,2,1,200,110
1370,2,3,2,172,75
1980,2,3,2,248,224
1700,2,3,2,213,97
1900,2,3,2,238,160
1100,2,2,1,138,75
1929,2,3,2,242,115
3161,2,4,2,396,214
3515,2,3,2,440,420
1100,2,2,1,138,70
700,2,1,1,88,41
3000,2,3,2,375,250
1100,2,2,1,138,61
1260,2,1,1,158,41
1500,2,1,1,188,37.5
600,2,1,1,75,17
1165,2,2,1,146,75
1272,2,3,2,159,75
1600,2,5,3,200,140
1000,2,3,2,125,65
2400,2,3,2,300,325
1463,2,2,1,183,142
2401,2,3,2,301,185
1875,2,3,2,235,235
890,2,1,1,112,75
2400,2,3,2,300,290
1690,2,3,2,212,100
1350,2,2,1,169,90
1460,2,3,2,183,88
1685,2,3,2,211,95
800,2,1,1,100,52
4000,2,4,2,500,280
792,2,2,1,99,70
2400,2,5,3,300,235
461.82,2,1,1,58,31.7
1500,2,3,2,188,85
1260,2,2,1,158,75
12000,2,10,5,1500,525
2820,2,3,2,353,285
1950,2,3,2,244,130
1350,2,3,2,169,140
4051,2,4,2,507,345
2100,2,3,2,263,170
1991,2,3,2,249,160
1200,2,3,2,150,66
3000,2,4,2,375,342
2400,2,6,3,300,245
1375,2,2,1,172,105
1693,2,3,2,212,108
1150,2,3,2,144,77.5
1058,2,2,1,133,60
900,2,1,1,113,30
1672,2,3,2,209,150
1250,2,3,2,157,139
1468,2,2,1,184,130
1480,2,3,2,185,145
2280,2,3,2,285,285
2000,2,3,2,250,200
1080,2,3,2,135,75
2400,2,3,2,300,150
1125,2,2,1,141,75
1596,2,3,2,200,95
1639,2,3,2,205,123
1740,2,3,2,218,199
1372,2,3,2,172,90
6200,2,5,3,775,720
925,2,2,1,116,63
1200,2,4,2,150,95
1200,2,2,1,150,79
2500,2,3,2,313,270
1584,2,4,2,198,145
1570,2,3,2,197,115
3000,2,3,2,375,400
1750,2,3,2,219,180
1500,2,2,1,188,160
2100,2,6,3,263,275
705,2,1,1,89,36.5
1340,2,3,2,168,77
1260,2,1,1,158,41
1200,2,2,1,150,125
1270,2,4,2,159,175
1200,2,3,2,150,130
3595,2,4,2,450,360
3100,2,4,2,388,385
1200,2,4,2,150,150
3259,2,3,2,408,270
596,2,1,1,75,42
10000,2,16,8,1250,550
1200,2,4,2,150,110
1910,2,3,2,239,190
1750,2,3,2,219,149
985,2,2,1,124,63
1300,2,2,1,163,129
1490,2,3,2,187,88
650,2,1,1,82,30
1500,2,3,2,188,89.99
1350,2,4,2,169,145
910,2,1,1,114,42
532,2,1,1,67,22.49
1060,2,3,2,133,62
1550,2,2,1,194,160
1000,2,2,1,125,80
1500,2,3,2,188,97
1865,2,3,2,234,140
3500,2,4,2,438,245
1320,2,3,2,165,73
2150,2,6,3,269,205
675,2,2,1,85,52
1801,2,3,2,226,139
2990,2,4,2,374,324
2400,2,2,1,300,160
1150,2,2,1,144,75
1200,2,3,2,150,165
1390,2,3,2,174,80
1550,2,3,2,194,90
1500,2,4,2,188,110
1839,2,3,2,230,165
900,2,2,1,113,70
1500,2,3,2,188,149
750,2,1,1,94,50
600,2,2,1,75,75
1605,2,3,2,201,85
1500,2,1,1,188,19.5
1200,2,2,1,150,70
1200,2,2,1,150,160
1904,2,3,2,238,155
2770,2,3,2,347,315
813,2,1,1,102,39
1630,2,3,2,204,97.78
2425,2,4,2,304,173
1280,2,2,1,160,75
735,2,1,1,92,75
500,2,1,1,63,24
1200,2,3,2,150,145
1200,2,2,1,150,100
1200,2,3,2,150,160
1265,2,3,2,159,82
1850,2,3,2,232,98
2360,2,4,2,295,150
1030,2,2,1,129,77.25
2000,2,3,2,250,160
1575,2,3,2,197,93
1300,2,3,2,163,70
1380,2,2,1,173,75
3100,2,3,2,388,250
1190,2,2,1,149,100
1827,2,3,2,229,100
1500,2,3,2,188,95
1180,2,2,1,148,63
1645,2,3,2,206,95
1200,2,4,2,150,140
1097,2,2,1,138,65
1600,2,4,2,200,165
900,2,2,1,113,110
1200,2,2,1,150,125
1355,2,2,1,170,75
7500,2,4,2,938,900
4104,2,4,2,513,360
2080,2,2,1,260,150
1505,2,2,1,189,90
1200,2,3,2,150,95.75
1810,2,3,2,227,148
1530,2,3,2,192,97
1500,2,3,2,188,130
1400,2,2,1,175,80
1533,2,3,2,192,150
3730,2,4,2,467,450
745,2,2,1,94,50
1355,2,2,1,170,95
833,2,1,1,105,49
3000,2,4,2,375,270
1220,2,2,1,153,68
3811,2,4,2,477,475
1545,2,3,2,194,85
1350,2,2,1,169,110
1200,2,3,2,150,68
2000,2,5,3,250,180
1280,2,4,2,160,115
1200,2,3,2,150,85
1655,2,3,2,207,155
1150,2,2,1,144,74
1200,2,3,2,150,108
1200,2,2,1,150,75
1500,2,2,1,188,203
4500,2,9,5,563,500
1550,2,3,2,194,160
1758,2,3,2,220,95
3179,2,4,2,398,351
1200,2,2,1,150,85
1800,2,3,2,225,140
3900,2,4,2,488,333
2400,2,3,2,300,200
1645,2,3,2,206,87.5
2600,2,3,2,325,140
950,2,2,1,119,60
1900,2,3,2,238,205
1402,2,3,2,176,85
2100,2,3,2,263,240
1200,2,3,2,150,140
814,2,2,1,102,55
1590,2,3,2,199,120
3754,2,4,2,470,430
1450,2,3,2,182,89.6
1340,2,2,1,168,77
1665,2,3,2,209,105
2300,2,4,2,288,200
1210,2,2,1,152,76
1065,2,2,1,134,58
1636,2,3,2,205,97
3600,2,4,2,450,450
1200,2,3,2,150,72
1000,2,2,1,125,75
1170,2,2,1,147,86
4830,2,4,2,604,390
850,2,2,1,107,75
2065,2,3,2,259,130
1150,2,2,1,144,125
2550,2,3,2,319,290
3080,2,4,2,385,285
3400,2,4,2,425,420
450,2,1,1,57,25
1100,2,2,1,138,85
1036,2,2,1,130,110
1376,2,4,2,172,156
1080,2,2,1,135,62
1475,2,3,2,185,200
1200,2,3,2,150,96.25
2631,2,4,2,329,200
830,2,2,1,104,60
1500,2,2,1,188,88
856,2,2,1,107,48
1143,2,2,1,143,62
1117,2,2,1,140,110
600,2,1,1,75,43
1200,2,3,2,150,70
2675,2,4,2,335,290
1477,2,3,2,185,80
3500,2,4,2,438,450
1793,2,3,2,225,98
1020,2,2,1,128,62
3563,2,4,2,446,310
3300,2,4,2,413,318
1200,2,3,2,150,165
1718,2,3,2,215,223
1200,2,3,2,150,75
985,2,2,1,124,55
1030,2,2,1,129,80
1150,2,2,1,144,69
1500,2,3,2,188,90
900,2,2,1,113,55
1750,2,4,2,219,225
1100,2,2,1,138,78
1180,2,2,1,148,74
1540,2,3,2,193,85
1800,2,3,2,225,230
2000,2,3,2,250,120
2000,2,3,2,250,145
500,2,1,1,63,15
3160,2,4,2,395,206
922,2,2,1,116,70
850,2,2,1,107,72
1200,2,2,1,150,65
1233,2,2,1,155,100
1936,2,3,2,242,110
1652.5,2,3,2,207,90
1500,2,3,2,188,138
700,2,2,1,88,43
1750,2,3,2,219,170
1365,2,3,2,171,99
708,2,2,1,89,55
1680,2,3,2,210,135
990,2,2,1,124,58
1240,2,2,1,155,100
1810,2,3,2,227,118
2005,2,3,2,251,240
1000,2,2,1,125,97
1430,2,3,2,179,78.65
1200,2,1,1,150,45
840,2,1,1,105,75
1760,2,3,2,220,116
3317.5,2,4,2,415,268.5
600,2,2,1,75,52
1670,2,3,2,209,160
1200,2,3,2,150,75.6
2400,2,5,3,300,285
2100,2,4,2,263,150
1550,2,4,2,194,120
905,2,2,1,114,50
1495,2,3,2,187,200
550,2,1,1,69,23
1080,2,3,2,135,75
1537,2,3,2,193,110
1750,2,3,2,219,150
2800,2,7,4,350,250
1191,2,2,1,149,90
2849,2,4,2,357,250
827,2,2,1,104,45
1205,2,2,1,151,70
2200,2,3,2,275,160
1900,2,3,2,238,155
1200,2,2,1,150,95
1100,2,2,1,138,61
1100,2,2,1,138,110
1942,2,3,2,243,155
1200,2,3,2,150,80
1515,2,3,2,190,90
1200,2,4,2,150,95
1200,2,1,1,150,69
1717,2,3,2,215,99
1200,2,1,1,150,48
1430,2,3,2,179,78.65
1190,2,2,1,149,70
2690,2,4,2,337,185
1594,2,3,2,200,99
1250,2,2,1,157,68
1290,2,2,1,162,77.5
1464,2,2,1,183,145
1200,2,2,1,150,75
1485,2,3,2,186,156
2070,2,3,2,259,135
800,2,2,1,100,55
1480,2,3,2,185,125
1500,2,2,1,188,130
2010,2,3,2,252,125
1504,2,3,2,188,100
1602,2,3,2,201,165
1200,2,4,2,150,130
1800,2,3,2,225,220
1862,2,3,2,233,120
2700,2,3,2,338,200
1677,2,3,2,210,98
1490,2,3,2,187,115
1740,2,3,2,218,120
1020,2,2,1,128,60
550,2,1,1,69,16
3664,2,3,2,458,325
690,2,2,1,87,42
1520,2,3,2,190,111
1200,2,4,2,150,86
1250,2,2,1,157,90
1900,2,3,2,238,190
1602,2,3,2,201,170
1230,2,2,1,154,70
1600,2,3,2,200,95
450,2,1,1,57,60
600,2,1,1,75,23
3463,2,4,2,433,310
1200,2,2,1,150,85
2000,2,3,2,250,130
1350,2,4,2,169,140
1175,2,2,1,147,79
1112,2,2,1,139,68
1158,2,2,1,145,75
1200,2,2,1,150,90
1266.67,2,2,1,159,69
2000,2,2,1,250,160
2679,2,4,2,335,280
1230,2,2,1,154,75
3150,2,8,4,394,145
2400,2,2,1,300,135
880,2,2,1,110,48
1022,2,2,1,128,57
1200,2,2,1,150,76
1605,2,3,2,201,100
1542,2,3,2,193,98
1333,2,2,1,167,77.27
1100,2,3,2,138,110
1050,2,2,1,132,70
1200,2,4,2,150,165
1100,2,3,2,138,145
1200,2,3,2,150,99
1000,2,2,1,125,60
5720,2,3,2,715,350
1012,2,2,1,127,59
1200,2,4,2,150,140
600,2,2,1,75,39
1700,2,3,2,213,111
1780,2,3,2,223,110
1080,2,3,2,135,149
900,2,3,2,113,65
1200,2,4,2,150,160
1540,2,3,2,193,85
2456,2,3,2,307,220
1530,2,2,1,192,185
1717,2,3,2,215,120
1475,2,2,1,185,171
650,2,1,1,82,16
1504,2,3,2,188,102
1800,2,4,2,225,145
3000,2,4,2,375,240
1625,2,3,2,204,92
2400,2,4,2,300,250
1490,2,3,2,187,92
1044,2,2,1,131,60
1567.2,2,3,2,196,190
1293,2,2,1,162,75
860,2,2,1,108,65.5
1374,2,3,2,172,88
2000,2,4,2,250,160
834,2,1,1,105,62
600,2,1,1,75,52
2000,2,4,2,250,135
2750,2,3,2,344,260
1280,2,2,1,160,90
2075,2,3,2,260,175
2274.24,2,3,2,285,160
900,2,2,1,113,105
1350,2,3,2,169,75
470,2,1,1,59,10
1313,2,3,2,165,150
2515,2,3,2,315,155
2665,2,3,2,334,350
3500,2,4,2,438,450
2400,2,6,3,300,300
3000,2,8,4,375,130
1235,2,2,1,155,140
3200,2,3,2,400,260
1450,2,3,2,182,90
3754,2,4,2,470,480
1893,2,3,2,237,115
1200,2,3,2,150,100
1205,2,2,1,151,70
1500,2,3,2,188,90
1250,2,2,1,157,67
375,2,1,1,47,26
800,2,2,1,100,59.5
1400,2,2,1,175,85
1800,2,3,2,225,100
925,2,2,1,116,70
3500,2,4,2,438,350
2100,2,3,2,263,255
400,2,1,1,50,35
2400,2,4,2,300,180
6000,2,1,1,750,276
825,2,1,1,104,40
5000,2,4,2,625,600
4800,2,4,2,600,420
3400,2,3,2,425,400
600,2,1,1,75,33
2600,2,3,2,325,147
800,2,1,1,100,72
1225,2,3,2,154,82
655,2,1,1,82,27
1196,2,2,1,150,96
927,2,2,1,116,50
600,2,1,1,75,18
2800,2,4,2,350,200
800,2,2,1,100,85
985,2,2,1,124,57
6000,2,11,6,750,150
600,2,2,1,75,80
1503,2,3,2,188,93
1768,2,3,2,221,95
3060,2,4,2,383,350
800,2,1,1,100,32
600,2,1,1,75,35
1010,2,2,1,127,55
3978,2,4,2,498,428
2008,2,3,2,251,170
2095,2,3,2,262,142
1600,2,3,2,200,88
1350,2,4,2,169,160
500,2,1,1,63,20
1280,2,3,2,160,100
1650,2,3,2,207,110
1044,2,2,1,131,85
840,2,2,1,105,99
3870,2,4,2,484,411
1835,2,3,2,230,175
425,2,1,1,54,15
2380,2,4,2,298,242
900,2,2,1,113,70
1517,2,2,1,190,125
3602,2,4,2,451,280
2159,2,3,2,270,120
1200,2,3,2,150,72
1850,2,6,3,232,175
510,2,1,1,64,34
1166,2,2,1,146,65
2700,2,3,2,338,260
1350,2,3,2,169,175
940,2,2,1,118,56
1645,2,3,2,206,95
1000,2,2,1,125,63
1998,2,3,2,250,117
1804,2,3,2,226,150
1350,2,3,2,169,81
3000,2,4,2,375,300
1200,2,4,2,150,110
1217,2,2,1,153,164
600,2,1,1,75,45
672,2,1,1,84,27
1280,2,3,2,160,87
1567,2,3,2,196,100
2350,2,3,2,294,210
560,2,1,1,70,19
520,2,1,1,65,29
1950,2,3,2,244,230
600,2,1,1,75,58
1000,2,1,1,125,19
375,2,1,1,47,40
2000,2,2,1,250,120
1220,2,2,1,153,65
1130,2,2,1,142,74
1407,2,2,1,176,83.87
1350,2,4,2,169,160
2375,2,4,2,297,260
1200,2,2,1,150,67
1872,2,3,2,234,152
1400,2,3,2,175,90
812,2,1,1,102,26
600,2,1,1,75,35
1800,2,3,2,225,115
1499,2,3,2,188,89
1050,2,2,1,132,65
905,2,2,1,114,50
3155,2,3,2,395,315
1464,2,3,2,183,135
1200,2,2,1,150,75
1707,2,3,2,214,171
565,2,1,1,71,33
630,2,1,1,79,70
1000,2,2,1,125,55
2400,2,3,2,300,130
1100,2,2,1,138,70
420,2,1,1,53,23.5
1225,2,2,1,154,71.05
1350,2,4,2,169,90
1732.5,2,3,2,217,91.855
3760,2,2,1,470,280
3071,2,3,2,384,300
1620,2,3,2,203,95
560,2,1,1,70,21
2250,2,3,2,282,180
1350,2,1,1,169,45
1209,2,2,1,152,100
1500,2,3,2,188,95
1000,2,2,1,125,60
1200,2,4,2,150,130
2250,2,3,2,282,199
3700,2,4,2,463,314
1405,2,3,2,176,169
4800,2,4,2,600,420
500,2,1,1,63,16
1600,2,3,2,200,180
648,2,1,1,81,34
1720,2,3,2,215,126
1080,2,2,1,135,64
1100,2,2,1,138,61
535,2,1,1,67,35
1465,2,3,2,184,88
1145,2,2,1,144,63
3420,2,4,2,428,410
1280,2,2,1,160,75
680,2,2,1,85,60
1738,2,3,2,218,110
1500,2,3,2,188,90
1050,2,2,1,132,110
1541,2,2,1,193,181
1275,2,2,1,160,105
2048,2,3,2,256,206
2320,2,3,2,290,160
1237,2,3,2,155,78
1200,2,4,2,150,140
1160,2,2,1,145,75
1155,2,2,1,145,65
984,2,2,1,123,125
1148,2,2,1,144,69
1719,2,3,2,215,110
3000,2,4,2,375,264
1320,2,2,1,165,90
1230,2,2,1,154,68
4560,2,4,2,570,430
3000,2,5,3,375,300
1560,2,3,2,195,125
1012,2,2,1,127,59
1245,2,2,1,156,120
1485,2,3,2,186,110
1489,2,2,1,187,101
2800,2,4,2,350,365
1600,2,3,2,200,90
3000,2,6,3,375,300
1903,2,3,2,238,165
2996,2,4,2,375,200
551,2,1,1,69,30
550,2,1,1,69,16
1780,2,3,2,223,100
1310,2,3,2,164,90
1603,2,3,2,201,125
2180,2,3,2,273,285
450,2,1,1,57,30
3000,2,4,2,375,301
1275,2,2,1,160,69
1623,2,3,2,203,155
900,2,1,1,113,52.3
1200,2,2,1,150,110
1400,2,3,2,175,78
2648,2,3,2,331,238
1475,2,3,2,185,80
1721,2,3,2,216,93
4800,2,4,2,600,420
1163,2,2,1,146,68
801,2,1,1,101,33.645
1300,2,3,2,163,80
998,2,2,1,125,65
3300,2,10,5,413,450
1040,2,2,1,130,78
1907,2,3,2,239,200
1330,2,2,1,167,80
4446,2,3,2,556,410
1320,2,3,2,165,95
2200,2,4,2,275,150
1092,2,3,2,137,95
1130,2,2,1,142,75
1900,2,3,2,238,190
1200,2,4,2,150,110
1630,2,3,2,204,131
1050,2,1,1,132,41
3210,2,3,2,402,380
5425,2,13,7,679,275
1200,2,4,2,150,135
900,2,2,1,113,48
4041,2,4,2,506,345
620,2,1,1,78,25
1210,2,2,1,152,75
1200,2,2,1,150,70
1200,2,2,1,150,70
1130,2,2,1,142,68
2750,2,3,2,344,275
800,2,2,1,100,55
1244,2,2,1,156,95
1500,2,3,2,188,180
1200,2,2,1,150,75
400,2,1,1,50,50
2159,2,3,2,270,120
1200,2,1,1,150,48
1450,2,2,1,182,90
10030,2,1,1,1254,150
2300,2,3,2,288,280
925,2,2,1,116,55
3900,2,3,2,488,250
1400,2,2,1,175,160
1715,2,3,2,215,95
703,2,2,1,88,60
600,2,1,1,75,20
4382,2,4,2,548,400
1030,2,3,2,129,77.25
1254,2,3,2,157,70
1293,2,2,1,162,80
1000,2,2,1,125,66
1864,2,3,2,233,115
1200,2,2,1,150,135
1525,2,3,2,191,91.48
975,2,2,1,122,60
1500,2,1,1,188,85
1200,2,2,1,150,138
1100,2,2,1,138,68
4000,2,6,3,500,460
2950,2,4,2,369,250
1464,2,3,2,183,115
1385,2,3,2,174,90
1415,2,2,1,177,120
2400,2,3,2,300,185
1025,2,2,1,129,65
1020,2,2,1,128,70
1155,2,2,1,145,69
2030,2,3,2,254,182
2900,2,3,2,363,325
1500,2,2,1,188,145
2597,2,4,2,325,189
1201,2,2,1,151,65
660,2,1,1,83,30
2735,2,3,2,342,340
950,2,2,1,119,65
980,2,3,2,123,80
1265,2,2,1,159,68
660,2,1,1,83,35
1458,2,3,2,183,87
1178,2,2,1,148,80
2700,2,4,2,338,295
1300,2,2,1,163,95
936,2,1,1,117,53
1277,2,2,1,160,92
1600,2,2,1,200,160
1839,2,3,2,230,160
925,2,2,1,116,100
650,2,1,1,82,50
720,2,1,1,90,32.39
1600,2,3,2,200,130
1296,2,2,1,162,70
2200,2,4,2,275,225
1626.6,2,3,2,204,133
1100,2,2,1,138,60
1348,2,2,1,169,100
1350,2,4,2,169,175
1410,2,3,2,177,90
1460,2,3,2,183,87
1260,2,3,2,158,85.05
3000,2,3,2,375,265
1200,2,3,2,150,120
1800,2,3,2,225,150
2098,2,3,2,263,210
2400,2,3,2,300,270
1800,2,3,2,225,192
509,2,1,1,64,20
2350,2,5,3,294,325
2050,2,3,2,257,135
2100,2,2,1,263,200
1276,2,2,1,160,146
1600,2,3,2,200,100
2100,2,4,2,263,280
2100,2,3,2,263,270
3500,2,4,2,438,320
1540,2,3,2,193,150
3200,2,4,2,400,270
1165,2,2,1,146,65
1645,2,3,2,206,87
800,2,2,1,100,95
1650,2,4,2,207,140
4395,2,3,2,550,240
1936,2,3,2,242,139
1220,2,2,1,153,65
1200,2,1,1,150,65
1310,2,2,1,164,88
2000,2,5,3,250,240
4500,2,4,2,563,345
3155,2,3,2,395,316
1441,2,2,1,181,115
418,2,1,1,53,17
1200,2,3,2,150,80
1500,2,3,2,188,200
610,2,1,1,77,28
1864,2,3,2,233,120
950,2,2,1,119,57
1100,2,2,1,138,62
1200,2,4,2,150,165
1200,2,3,2,150,90
1279,2,2,1,160,100
3600,2,4,2,450,300
3730,2,4,2,467,430
1600,2,3,2,200,120
1120,2,2,1,140,60
1308,2,2,1,164,86
2170,2,4,2,272,265
1225,2,2,1,154,71.05
1200,2,2,1,150,78
2180,2,3,2,273,273
3300,2,8,4,413,310
1300,2,2,1,163,95
1350,2,2,1,169,89.5
2312,2,3,2,289,156
1175,2,2,1,147,70
2150,2,3,2,269,240
1386,2,4,2,174,93
6652,2,4,2,832,510
2500,2,3,2,313,300
1500,2,3,2,188,120
1200,2,1,1,150,39.82
3520,2,5,3,440,460
1200,2,3,2,150,68
3800,2,6,3,475,390
410,2,1,1,52,48
1717,2,3,2,215,200
880,2,2,1,110,90
1293,2,2,1,162,80
1280,2,2,1,160,68.48
1065,2,3,2,134,72
1250,2,3,2,157,77.13
2100,2,4,2,263,210
7000,2,6,3,875,560
1220,2,2,1,153,72
1100,2,2,1,138,75
1350,2,2,1,169,90
4800,2,4,2,600,350
1200,2,3,2,150,110
705,2,1,1,89,65
1250,2,2,1,157,75
648,2,1,1,81,40
1200,2,4,2,150,150
500,2,1,1,63,13
2400,2,5,3,300,325
1180,2,2,1,148,65
975,2,2,1,122,55
1115,2,2,1,140,115
1495,2,3,2,187,90
1000,2,2,1,125,60
660,2,2,1,83,76
1275,2,2,1,160,76
793,2,1,1,100,40
1630,2,3,2,204,130
3000,2,3,2,375,400
1200,2,2,1,150,82
1419,2,3,2,178,85
2020,2,3,2,253,270
850,2,1,1,107,50
933,2,2,1,117,55
823,2,2,1,103,80
1750,2,3,2,219,120
750,2,2,1,94,40
2150,2,3,2,269,170
2200,2,3,2,275,190
1368,2,2,1,171,87
1507,2,3,2,189,80
1200,2,3,2,150,70
1175,2,2,1,147,83
6729,2,3,2,842,900
1400,2,3,2,175,98
2240,2,3,2,280,300
1520,2,3,2,190,165
2360,2,4,2,295,185
600,2,2,1,75,70
800,2,2,1,100,45
1200,2,4,2,150,120
1892,2,3,2,237,200
1050,2,2,1,132,65
1625,2,3,2,204,92
1269,2,2,1,159,97
1353,2,3,2,170,110
1200,2,2,1,150,68
1250,2,3,2,157,70
1950.2,2,3,2,244,261
2171.66,2,3,2,272,298
1600,2,3,2,200,100
540,2,1,1,68,22
1950.2,2,3,2,244,193
1013,2,2,1,127,60
2100,2,3,2,263,220
1625,2,3,2,204,95
1600,2,5,3,200,140
930,2,2,1,117,55
2400,2,4,2,300,185
1427,2,3,2,179,85
2031,2,2,1,254,200
2000,2,4,2,250,180
700,2,1,1,88,25.5
1200,2,3,2,150,120
1200,2,2,1,150,115
1650,2,5,3,207,200
2000,2,3,2,250,200
1150,2,2,1,144,90
595,2,1,1,75,40
5480,2,3,2,685,400
5656,2,3,2,707,499
3700,2,4,2,463,400
1625,2,3,2,204,150
1515,2,3,2,190,80.5
2505,2,3,2,314,165
1650,2,3,2,207,135
925,2,2,1,116,68
1750,2,3,2,219,100
747,2,1,1,94,27
1738,2,3,2,218,110
1720,2,3,2,215,95
500,2,1,1,63,51
1290,2,2,1,162,71.95
1650,2,3,2,207,140
2559,2,1,1,320,55
720,2,1,1,90,28
1100,2,2,1,138,90
600,2,1,1,75,22.8
540,2,1,1,68,24
1200,2,4,2,150,85
2400,2,3,2,300,185
1432,2,3,2,179,79
1500,2,3,2,188,90
3500,2,4,2,438,425
3100,2,4,2,388,425
1200,2,4,2,150,110
600,2,1,1,75,24
1770,2,3,2,222,99
1800,2,3,2,225,130
1570,2,3,2,197,95
2250,2,3,2,282,180
1270,2,2,1,159,172
3210,2,5,3,402,353
1950,2,3,2,244,132
1200,2,3,2,150,130
1600,2,3,2,200,102
1100,2,2,1,138,65
600,2,2,1,75,72
1200,2,3,2,150,75
450,2,1,1,57,20
1719,2,3,2,215,95
540,2,1,1,68,22.5
1500,2,3,2,188,85
1360,2,3,2,170,73
1182,2,2,1,148,64
1350,2,3,2,169,120
1500,2,3,2,188,90
2292,2,3,2,287,285
1945,2,3,2,244,135
1075,2,2,1,135,58
1035,2,2,1,130,60
1232,2,2,1,154,94.28
6652,2,4,2,832,660
2700,2,4,2,338,230
6688,2,4,2,836,700
2872,2,4,2,359,183
1100,2,2,1,138,64.08
1600,2,2,1,200,90
530,2,1,1,67,18
1800,2,6,3,225,140
1012,2,2,1,127,62
1490,2,3,2,187,140
1650,2,2,1,207,130
1155,2,2,1,145,64
1200,2,2,1,150,70
1800,2,1,1,225,200
1353,2,2,1,170,110
812,2,1,1,102,26
3600,2,4,2,450,400
